timestamp|ID|direction|type|DLC|data
48.953595|657|Rx|d|2|C0CC
48.958420|4ac|Rx|d|5|83752A0080
48.958420|45c|Rx|d|6|00000000FFE0
48.958420|211|Rx|d|8|8200FFFFA90000D1
48.958420|214|Rx|d|2|0
48.958420|218|Rx|d|1|98
48.958420|4fa|Rx|d|2|800
48.958420|671|Rx|d|2|200
48.973993|1b0|Rx|d|4|FF00FFC4
48.984129|211|Rx|d|8|8200FFFFA90000D1
48.984129|214|Rx|d|2|0
48.984129|4f8|Rx|d|8|94C0000000000000
48.984129|1b0|Rx|d|4|FF00FFC4
49.013407|211|Rx|d|8|8200FFFFA90000D1
49.013407|214|Rx|d|2|0
49.013407|3b7|Rx|d|6|37007FC000C0
49.013407|350|Rx|d|8|C02F3AFA1870A489
49.013407|1b0|Rx|d|4|FF00FFC4
49.013407|4de|Rx|d|3|C00000
49.013407|55d|Rx|d|8|00FD50C091800000
49.013407|211|Rx|d|8|8200FFFFA90000D1
49.013407|214|Rx|d|2|0
49.033609|1b0|Rx|d|4|FF00FFC4
49.033609|5de|Rx|d|8|2
49.043556|5df|Rx|d|3|9500
49.043556|211|Rx|d|8|8200FFFFA90000D1
49.043556|214|Rx|d|2|0
49.043556|1b0|Rx|d|4|FF00FFC4
49.043556|657|Rx|d|2|C0CC
49.073472|4ac|Rx|d|5|83752A0080
49.073472|45c|Rx|d|6|00000000FFE0
49.073472|211|Rx|d|8|8200FFFFA90000D1
49.073472|214|Rx|d|2|0
49.073472|218|Rx|d|1|98
49.073472|4fa|Rx|d|2|800
49.073472|671|Rx|d|2|200
49.073472|1b0|Rx|d|4|FF00FFC4
49.073472|211|Rx|d|8|8200FFFFA90000D1
49.073472|214|Rx|d|2|0
49.098421|4f8|Rx|d|8|94C0000000000000
49.098421|1b0|Rx|d|4|FF00FFC4
49.098421|211|Rx|d|8|8200FFFFA90000D1
49.098421|214|Rx|d|2|0
49.098421|3b7|Rx|d|6|37007FC000C0
49.123901|350|Rx|d|8|C02F3AFA1870A489
49.123901|1b0|Rx|d|4|FF00FFC4
49.123901|4de|Rx|d|3|C00000
49.123901|55d|Rx|d|8|00FD50C091800000
49.123901|646|Rx|d|8|000000020000000C
49.123901|211|Rx|d|8|8200FFFFA90000D1
49.123901|214|Rx|d|2|0
49.123901|1b0|Rx|d|4|FF00FFC4
49.123901|5de|Rx|d|8|2
49.139532|5df|Rx|d|3|9500
49.139532|211|Rx|d|8|8200FFFFA90000D1
49.139532|214|Rx|d|2|0
49.139532|1b0|Rx|d|4|FF00FFC4
49.139532|657|Rx|d|2|C0CC
49.163667|4ac|Rx|d|5|83762A0080
49.163667|45c|Rx|d|6|00000000FFE0
49.163667|211|Rx|d|8|8200FFFFA90000D1
49.163667|214|Rx|d|2|0
49.163667|218|Rx|d|1|98
49.163667|4fa|Rx|d|2|800
49.163667|671|Rx|d|2|200
49.163667|1b0|Rx|d|4|FF00FFC4
49.183916|211|Rx|d|8|8200FFFFA90000D1
49.183916|214|Rx|d|2|0
49.183916|4f8|Rx|d|8|94C0000000000000
49.183916|1b0|Rx|d|4|FF00FFC4
49.213661|211|Rx|d|8|8200FFFFA90000D1
49.213661|214|Rx|d|2|0
49.213661|3b7|Rx|d|6|37007FC000C0
49.213661|350|Rx|d|8|C02F3AFA1870A489
49.213661|1b0|Rx|d|4|FF00FFC4
49.213661|4de|Rx|d|3|C00000
49.213661|55d|Rx|d|8|00FD50C091800000
49.213661|211|Rx|d|8|8200FFFFA90000D1
49.213661|214|Rx|d|2|0
49.234236|1b0|Rx|d|4|FF00FFC4
49.234236|5de|Rx|d|8|2
49.234236|5df|Rx|d|3|9500
49.234236|211|Rx|d|8|8200FFFFA90000D1
49.234236|214|Rx|d|2|0
49.248278|1b0|Rx|d|4|FF00FFC4
49.248278|657|Rx|d|2|C0CC
49.256059|4ac|Rx|d|5|83752A0080
49.256059|45c|Rx|d|6|00000000FFE0
49.256059|211|Rx|d|8|8200FFFFA90000D1
49.256059|214|Rx|d|2|0
49.256059|218|Rx|d|1|98
49.256059|4fa|Rx|d|2|800
49.256059|671|Rx|d|2|200
49.273496|1b0|Rx|d|4|FF00FFC4
49.273496|211|Rx|d|8|8200FFFFA90000D1
49.273496|214|Rx|d|2|0
49.294202|4f8|Rx|d|8|94C0000000000000
49.294202|1b0|Rx|d|4|FF00FFC4
49.294202|211|Rx|d|8|8200FFFFA90000D1
49.294202|214|Rx|d|2|0
49.314122|3b7|Rx|d|6|37007FC000C0
49.314122|350|Rx|d|8|C02F3AFA1870A489
49.314122|1b0|Rx|d|4|FF00FFC4
49.314122|4de|Rx|d|3|C00000
49.314122|55d|Rx|d|8|00FD50C091800000
49.314122|211|Rx|d|8|8200FFFFA90000D1
49.314122|214|Rx|d|2|0
49.338687|1b0|Rx|d|4|FF00FFC4
49.338687|5de|Rx|d|8|2
49.338687|5df|Rx|d|3|9500
49.338687|211|Rx|d|8|8200FFFFA90000D1
49.338687|214|Rx|d|2|0
49.353748|1b0|Rx|d|4|FF00FFC4
49.353748|657|Rx|d|2|C0CC
49.353748|4ac|Rx|d|5|83762A0080
49.353748|45c|Rx|d|6|00000000FFE0
49.353748|211|Rx|d|8|8200FFFFA90000D1
49.353748|214|Rx|d|2|0
49.353748|218|Rx|d|1|98
49.353748|4fa|Rx|d|2|800
49.353748|671|Rx|d|2|200
49.373878|1b0|Rx|d|4|FF00FFC4
49.373878|211|Rx|d|8|8200FFFFA90000D1
49.373878|214|Rx|d|2|0
49.385725|4f8|Rx|d|8|94C0000000000000
49.385725|1b0|Rx|d|4|FF00FFC4
49.404053|211|Rx|d|8|8200FFFFA90000D1
49.404053|214|Rx|d|2|0
49.404053|3b7|Rx|d|6|37007FC000C0
49.404053|350|Rx|d|8|C02F3AFA1870A489
49.404053|1b0|Rx|d|4|FF00FFC4
49.404053|4de|Rx|d|3|C00000
49.404053|55d|Rx|d|8|00FD50C091800000
49.433650|211|Rx|d|8|8200FFFFA90000D1
49.433650|214|Rx|d|2|0
49.433650|1b0|Rx|d|4|FF00FFC4
49.433650|5de|Rx|d|8|2
49.443865|5df|Rx|d|3|9500
49.443865|211|Rx|d|8|8200FFFFA90000D1
49.443865|214|Rx|d|2|0
49.453564|1b0|Rx|d|4|FF00FFC4
49.453564|657|Rx|d|2|C0CC
49.453564|4ac|Rx|d|5|83762A0080
49.453564|45c|Rx|d|6|00000000FFE0
49.453564|211|Rx|d|8|8200FFFFA90000D1
49.453564|214|Rx|d|2|0
49.453564|218|Rx|d|1|98
49.453564|4fa|Rx|d|2|800
49.453564|671|Rx|d|2|200
49.483927|1b0|Rx|d|4|FF00FFC4
49.483927|211|Rx|d|8|8200FFFFA90000D1
49.483927|214|Rx|d|2|0
49.483927|4f8|Rx|d|8|94C0000000000000
49.483927|1b0|Rx|d|4|FF00FFC4
49.508546|211|Rx|d|8|8200FFFFA90000D1
49.508546|214|Rx|d|2|0
49.508546|3b7|Rx|d|6|37007FC000C0
49.508546|350|Rx|d|8|C02F3AFA1870A489
49.508546|1b0|Rx|d|4|FF00FFC4
49.508546|4de|Rx|d|3|C00000
49.508546|55d|Rx|d|8|00FD50C091800000
49.523672|211|Rx|d|8|8200FFFFA90000D1
49.523672|214|Rx|d|2|0
49.528508|1b0|Rx|d|4|FF00FFC4
49.528508|5de|Rx|d|8|2
49.543463|5df|Rx|d|3|9500
49.543463|211|Rx|d|8|8200FFFFA90000D1
49.543463|214|Rx|d|2|0
49.548621|1b0|Rx|d|4|FF00FFC4
49.548621|657|Rx|d|2|C0CC
49.558435|4ac|Rx|d|5|83762A0080
49.558435|45c|Rx|d|6|00000000FFE0
49.558435|211|Rx|d|8|8200FFFFA90000D1
49.558435|214|Rx|d|2|0
