LogEntrySeconds,Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Желаемые обороты холостого хода ( об/мин),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Напряжение датчика кислорода 1 ( В),Положение педали газа ( %),Положение дроссельной заслонки ( %),Скорость автомобиля ( км/час),Флаг нажатия педали сцепления (-),Величина отскока УОЗ при детонации ( °ПКВ),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-)
745,74.25,1082.0,900.0,1.5,3.43,0.92,0.0,4.74,15.0,0.0,0.0,,,,
745,74.25,1043.0,900.0,-1.5,3.418,0.94,0.0,4.13,13.8,0.0,0.0,,,,
746,74.25,1062.0,900.0,30.75,3.334,0.94,21.515,7.47,13.8,0.0,0.0,,,,
746,74.25,1483.0,900.0,-1.5,15.629,0.56,56.194,44.21,12.5,0.0,0.0,,,,
746,74.25,3154.0,900.0,6.0,1.85,0.95,0.0,2.95,12.5,0.0,0.0,,,,
747,74.25,2800.0,2500.0,39.75,1.517,0.14,0.0,6.54,12.5,0.0,66.75,,,,
747,74.25,2427.0,900.0,-12.0,2.291,0.16,0.0,5.35,12.5,1.0,0.0,,,,
748,74.25,1990.0,900.0,12.0,1.952,0.95,0.0,4.13,12.5,1.0,0.0,,,,
748,74.25,1667.0,900.0,27.0,2.874,0.87,2.921,6.25,12.5,1.0,0.0,,,,
748,74.25,1658.0,900.0,33.0,2.637,0.92,2.593,5.35,12.5,1.0,0.0,,,,
749,74.25,1678.0,900.0,33.0,2.47,0.9,2.593,5.4,12.5,1.0,0.0,,,,
749,74.25,1667.0,900.0,33.0,2.49,0.43,2.757,5.47,12.5,1.0,0.0,,,,
750,74.25,1675.0,900.0,32.25,3.13,0.21,3.89,7.52,12.5,1.0,0.0,,,,
750,74.25,1739.0,900.0,30.75,3.328,0.21,4.546,7.52,12.5,0.0,0.0,,,,
750,74.25,1826.0,900.0,32.25,3.219,0.23,4.546,7.64,13.8,0.0,0.0,,,,
751,74.25,1915.0,900.0,32.25,3.206,0.9,3.89,7.64,13.8,0.0,0.0,,,,
751,75.0,1983.0,900.0,32.25,3.04,0.92,2.429,7.1,15.0,0.0,0.0,,,,
752,75.0,2021.0,900.0,21.75,2.586,0.93,0.562,6.08,15.0,0.0,0.0,,,,
752,75.0,2023.0,900.0,30.75,2.182,0.92,0.0,5.27,15.0,0.0,0.0,,,,
752,75.0,1992.0,900.0,35.25,1.952,0.89,0.0,4.91,15.0,0.0,0.0,,,,
753,75.0,1918.0,900.0,36.0,1.728,0.2,0.0,4.37,13.8,0.0,0.0,,,,
753,75.0,1856.0,900.0,15.0,1.478,0.16,0.0,4.05,13.8,0.0,0.0,,,,
754,75.0,1766.0,900.0,22.5,1.594,0.14,0.0,4.0,12.5,0.0,0.0,,,,
754,75.0,1630.0,900.0,3.0,1.856,0.15,0.0,3.64,11.3,0.0,0.0,,,,
754,75.0,1477.0,900.0,-4.5,1.946,0.16,0.0,3.69,11.3,0.0,0.0,,,,
755,75.0,1327.0,900.0,-15.0,0.0,0.16,0.0,3.56,10.0,1.0,0.0,,,,
755,75.0,1108.0,900.0,20.25,3.757,0.14,0.0,4.25,7.5,1.0,0.0,,,,
756,75.0,1084.0,900.0,0.0,3.251,0.94,0.0,4.13,6.3,1.0,0.0,,,,
756,75.0,1017.0,900.0,0.75,3.315,0.94,0.0,4.0,3.8,1.0,0.0,,,,
756,75.0,971.0,900.0,1.5,3.245,0.94,0.0,3.76,1.3,1.0,0.0,,,,
757,75.0,951.0,900.0,2.25,3.187,0.93,0.0,3.64,1.3,1.0,0.0,,,,
757,75.0,934.0,900.0,4.5,3.104,0.91,0.0,3.64,1.3,1.0,0.0,,,,
758,75.0,922.0,900.0,4.5,3.091,0.89,0.0,3.56,0.0,1.0,0.0,,,,
758,75.0,1157.0,1480.0,6.75,5.242,0.7,3.734,9.67,0.0,1.0,0.0,,,,
759,75.0,1167.0,1460.0,0.75,6.176,0.84,3.569,10.74,1.3,1.0,0.0,,,,
759,75.0,1237.0,1440.0,0.0,6.522,0.76,3.328,11.96,2.5,1.0,0.0,,,,
760,75.0,1240.0,1440.0,-1.5,7.072,0.8,3.241,14.7,3.8,1.0,0.0,,,,
760,75.0,1215.0,1440.0,-6.75,8.467,0.36,3.241,20.12,6.3,1.0,0.0,,,,
760,75.0,1247.0,1410.0,-3.75,7.693,0.21,2.921,17.82,7.5,1.0,0.0,,,,
761,75.0,1267.0,1350.0,-3.75,7.437,0.26,2.109,15.67,8.8,1.0,0.0,,,,
761,75.0,1371.0,1350.0,0.75,6.029,0.22,2.109,11.25,10.0,1.0,0.0,,,,
762,75.75,1478.0,1050.0,7.5,3.379,0.18,0.484,6.79,11.3,1.0,0.0,,,,
762,75.75,1544.0,900.0,31.5,2.534,0.17,0.078,5.22,11.3,1.0,0.0,,,,
764,75.75,1106.0,900.0,10.5,3.808,0.26,3.89,6.08,8.8,1.0,0.0,,,,
765,75.75,1300.0,900.0,10.5,3.277,0.88,3.406,5.76,8.8,1.0,0.0,,,,
765,75.75,1226.0,900.0,12.75,2.867,0.19,3.078,4.86,8.8,1.0,0.0,,,,
766,75.75,1281.0,900.0,14.25,2.835,0.19,3.078,4.91,8.8,1.0,0.0,,,,
766,75.75,1292.0,900.0,11.25,3.098,0.19,3.078,4.98,8.8,1.0,0.0,,,,
766,75.75,1290.0,900.0,12.75,3.008,0.78,3.078,4.98,8.8,1.0,0.0,,,,
767,75.75,1298.0,900.0,16.5,2.899,0.31,3.078,5.03,10.0,1.0,0.0,,,,
767,75.75,1354.0,900.0,14.25,2.893,0.64,2.835,5.1,10.0,0.0,0.0,,,,
768,75.75,1343.0,900.0,10.5,2.931,0.2,1.944,5.03,10.0,0.0,0.0,,,,
768,75.75,1349.0,900.0,10.5,2.714,0.82,1.295,5.03,10.0,0.0,0.0,,,,
768,75.75,1286.0,900.0,-4.5,3.091,0.17,1.866,4.86,8.8,0.0,0.0,,,,
769,76.5,1198.0,900.0,6.0,2.778,0.2,2.272,4.49,8.8,0.0,0.0,,,,
769,76.5,1205.0,900.0,14.25,2.886,0.19,3.241,4.91,7.5,0.0,0.0,,,,
770,76.5,1178.0,900.0,15.0,3.328,0.22,3.406,5.27,8.8,0.0,0.0,,,,
770,76.5,1223.0,900.0,10.5,3.366,0.78,3.406,5.35,8.8,0.0,0.0,,,,
770,76.5,1265.0,900.0,10.5,3.277,0.78,3.406,5.27,8.8,0.0,0.0,,,,
771,76.5,1302.0,900.0,11.25,3.226,0.81,3.406,5.27,8.8,0.0,0.0,,,,
771,76.5,1333.0,900.0,11.25,3.194,0.78,3.406,5.35,10.0,0.0,0.0,,,,
772,76.5,1368.0,900.0,12.0,3.053,0.85,3.406,5.27,10.0,0.0,0.0,,,,
772,76.5,1382.0,900.0,13.5,3.034,0.21,3.406,5.35,10.0,0.0,0.0,,,,
772,76.5,1402.0,900.0,15.75,3.085,0.65,3.406,5.35,10.0,0.0,0.0,,,,
773,76.5,1435.0,900.0,18.75,2.874,0.81,3.406,5.35,10.0,0.0,0.0,,,,
773,76.5,1471.0,900.0,16.5,3.117,0.21,3.406,5.93,10.0,0.0,0.0,,,,
774,76.5,1493.0,900.0,11.25,3.104,0.84,3.241,5.88,11.3,0.0,0.0,,,,
774,76.5,1528.0,900.0,13.5,3.136,0.22,3.241,5.88,11.3,0.0,0.0,,,,
774,76.5,1567.0,900.0,13.5,3.053,0.86,3.241,5.93,11.3,0.0,0.0,,,,
775,76.5,1601.0,900.0,12.75,2.957,0.78,2.921,5.88,11.3,0.0,0.0,,,,
775,76.5,1611.0,900.0,10.5,2.88,0.22,0.804,5.57,11.3,0.0,0.0,,,,
776,76.5,1597.0,900.0,9.75,2.688,0.84,0.804,5.22,11.3,0.0,0.0,,,,
776,77.25,1550.0,900.0,7.5,2.598,0.3,0.804,5.03,11.3,0.0,0.0,,,,
776,77.25,1503.0,900.0,1.5,2.554,0.21,3.078,4.66,11.3,0.0,0.0,,,,
777,77.25,1453.0,900.0,17.25,2.675,0.25,4.703,5.03,10.0,0.0,0.0,,,,
777,77.25,1483.0,2520.0,15.0,3.501,0.21,4.703,6.93,10.0,0.0,-52.5,,,,
778,77.25,1496.0,1920.0,8.25,3.386,0.04,68.476,171.88,11.3,0.0,-3.0,,,,
778,77.25,1494.0,900.0,10.5,3.322,0.76,4.703,6.37,11.3,0.0,0.0,,,,
778,77.25,1555.0,900.0,12.75,3.354,0.3,4.703,6.45,11.3,0.0,0.0,,,,
779,77.25,1612.0,900.0,13.5,3.2,0.82,4.382,6.54,11.3,0.0,0.0,,,,
781,77.25,1940.0,900.0,32.25,2.918,0.83,2.921,6.62,13.8,0.0,0.0,,,,
782,77.25,1971.0,2500.0,33.75,2.374,0.89,0.0,5.27,15.0,0.0,-57.75,,,,
782,77.25,1990.0,900.0,27.0,2.208,0.85,0.0,5.22,15.0,0.0,0.0,,,,
782,78.0,1957.0,900.0,31.5,2.035,0.77,0.0,4.91,15.0,0.0,0.0,,,,
783,78.0,1907.0,900.0,12.0,2.003,0.16,0.241,4.42,13.8,0.0,0.0,,,,
783,78.0,1834.0,900.0,36.75,1.67,0.17,1.295,4.0,13.8,0.0,0.0,,,,
784,78.0,1796.0,900.0,36.75,1.773,0.16,2.429,4.79,12.5,0.0,0.0,,,,
784,78.0,1677.0,900.0,11.25,2.323,0.18,4.218,5.15,12.5,0.0,0.0,,,,
784,78.0,1728.0,900.0,32.25,3.04,0.21,4.382,7.3,12.5,0.0,0.0,,,,
785,78.0,1728.0,900.0,13.5,3.142,0.92,4.218,6.98,12.5,0.0,0.0,,,,
785,78.0,1767.0,900.0,32.25,3.027,0.2,3.406,6.37,12.5,0.0,0.0,,,,
786,78.0,1844.0,900.0,33.0,3.072,0.34,2.757,6.74,13.8,0.0,0.0,,,,
786,78.0,1905.0,900.0,21.0,2.707,0.91,0.726,5.93,13.8,0.0,0.0,,,,
786,78.0,1953.0,900.0,33.75,2.349,0.89,0.0,5.35,13.8,0.0,0.0,,,,
787,78.0,1950.0,900.0,24.0,2.189,0.81,0.0,5.1,13.8,0.0,0.0,,,,
787,78.0,1912.0,900.0,35.25,1.958,0.42,0.0,4.79,13.8,0.0,0.0,,,,
788,78.0,1867.0,900.0,24.75,1.875,0.17,0.967,4.13,13.8,0.0,0.0,,,,
788,78.0,1779.0,2520.0,21.75,1.811,0.17,1.781,4.13,13.8,0.0,-54.75,,,,
788,78.0,1750.0,900.0,35.25,2.106,0.17,3.648,5.1,12.5,0.0,0.0,,,,
789,78.75,1702.0,900.0,20.25,2.893,0.2,3.89,4.98,12.5,0.0,0.0,,,,
789,78.75,1760.0,900.0,32.25,3.034,0.83,3.078,6.69,12.5,0.0,0.0,,,,
790,78.75,1826.0,900.0,21.0,2.938,0.22,0.0,6.45,13.8,0.0,0.0,,,,
790,78.75,1868.0,900.0,27.75,2.541,0.82,0.0,5.57,13.8,0.0,0.0,,,,
790,78.75,1887.0,900.0,34.5,2.33,0.21,0.0,5.35,13.8,0.0,0.0,,,,
791,78.75,1893.0,900.0,35.25,2.208,0.87,0.0,5.03,13.8,0.0,0.0,,,,
791,78.75,1857.0,900.0,36.0,1.984,0.28,0.0,4.74,13.8,0.0,0.0,,,,
792,78.75,1849.0,900.0,36.75,1.843,0.2,0.0,4.05,13.8,0.0,0.0,,,,
792,78.75,1754.0,900.0,15.0,1.901,0.17,0.0,3.93,12.5,0.0,0.0,,,,
792,78.75,1629.0,900.0,-1.5,2.15,0.19,0.0,3.88,12.5,0.0,0.0,,,,
793,78.75,1575.0,900.0,-1.5,2.259,0.22,0.0,3.76,11.3,0.0,0.0,,,,
793,78.75,1446.0,900.0,-8.25,2.253,0.93,0.319,3.69,10.0,0.0,0.0,,,,
794,78.75,1303.0,900.0,-15.0,2.464,0.21,2.351,3.56,8.8,0.0,0.0,,,,
794,78.75,1176.0,900.0,12.0,2.598,0.88,3.569,4.54,7.5,0.0,0.0,,,,
794,79.5,1138.0,900.0,18.0,3.059,0.89,5.031,4.79,7.5,0.0,0.0,,,,
795,79.5,1163.0,900.0,30.0,3.181,0.89,5.194,6.08,7.5,0.0,0.0,,,,
795,79.5,1211.0,900.0,9.0,3.693,0.25,5.194,5.93,8.8,0.0,0.0,,,,
796,79.5,1260.0,900.0,8.25,3.558,0.85,5.194,5.64,8.8,0.0,0.0,,,,
796,79.5,1307.0,900.0,12.0,3.264,0.82,5.194,5.59,10.0,0.0,0.0,,,,
796,79.5,1358.0,900.0,15.0,3.213,0.21,5.194,5.59,10.0,0.0,0.0,,,,
797,79.5,1417.0,900.0,20.25,3.072,0.79,5.194,5.71,10.0,0.0,0.0,,,,
797,79.5,1481.0,900.0,17.25,3.123,0.22,5.194,6.37,11.3,0.0,0.0,,,,
798,79.5,1538.0,900.0,14.25,3.366,0.21,5.194,6.62,11.3,0.0,0.0,,,,
798,79.5,1596.0,900.0,12.0,3.386,0.83,5.194,6.79,11.3,0.0,0.0,,,,
798,79.5,1632.0,900.0,12.0,3.213,0.84,5.194,6.79,11.3,0.0,0.0,,,,
799,79.5,1695.0,900.0,15.0,3.149,0.21,5.194,7.23,12.5,0.0,0.0,,,,
799,79.5,1689.0,2520.0,12.0,3.341,0.04,16.132,284.38,12.5,0.0,-54.0,,,,
800,79.5,1737.0,900.0,13.5,3.386,0.19,5.194,7.52,12.5,0.0,0.0,,,,
800,80.25,1799.0,900.0,17.25,3.347,0.2,5.031,7.96,13.8,0.0,0.0,,,,
800,80.25,1895.0,900.0,32.25,3.168,0.85,3.89,7.47,13.8,0.0,0.0,,,,
801,80.25,1986.0,900.0,33.0,3.078,0.85,3.569,7.15,13.8,0.0,0.0,,,,
801,80.25,2049.0,900.0,33.0,2.982,0.88,3.569,7.1,15.0,0.0,0.0,,,,
802,80.25,2099.0,900.0,33.0,2.79,0.9,3.406,6.86,15.0,0.0,0.0,,,,
802,80.25,2138.0,900.0,33.75,2.522,0.91,1.21,6.08,16.3,0.0,0.0,,,,
802,80.25,2145.0,900.0,34.5,2.112,0.86,0.967,5.35,16.3,0.0,0.0,,,,
803,80.25,2084.0,900.0,26.25,1.888,0.81,1.132,4.86,15.0,0.0,0.0,,,,
803,80.25,2066.0,900.0,36.0,1.907,0.17,2.109,4.91,15.0,0.0,0.0,,,,
806,80.25,1791.0,2000.0,12.0,2.054,0.16,0.0,5.1,13.8,0.0,93.75,,,,
806,81.0,1870.0,900.0,36.0,1.875,0.21,0.0,5.1,13.8,0.0,0.0,,,,
806,81.0,1843.0,900.0,26.25,2.093,0.18,0.0,4.79,12.5,0.0,0.0,,,,
807,81.0,1704.0,900.0,24.0,2.029,0.18,0.0,3.93,12.5,0.0,0.0,,,,
807,81.0,1736.0,900.0,36.0,1.971,0.73,2.023,4.86,12.5,0.0,0.0,,,,
810,81.0,1505.0,900.0,7.5,3.475,0.86,3.569,6.08,11.3,0.0,0.0,,,,
810,81.0,1534.0,900.0,11.25,2.963,0.81,2.835,5.27,11.3,0.0,0.0,,,,
810,81.0,1542.0,900.0,12.75,2.701,0.72,2.109,5.22,11.3,0.0,0.0,,,,
811,81.0,1551.0,900.0,12.75,2.733,0.24,2.109,5.22,11.3,0.0,0.0,,,,
811,81.0,1552.0,900.0,13.5,2.643,0.79,2.109,5.22,11.3,0.0,0.0,,,,
812,81.0,1562.0,2520.0,17.25,2.714,0.21,2.593,5.27,11.3,0.0,-52.5,,,,
812,81.0,1594.0,900.0,15.75,3.27,0.22,3.89,6.93,11.3,0.0,0.0,,,,
812,81.0,1633.0,900.0,11.25,3.283,0.84,3.89,6.79,11.3,0.0,0.0,,,,
813,81.0,1674.0,900.0,11.25,3.251,0.2,3.406,6.2,12.5,0.0,0.0,,,,
813,81.0,1706.0,900.0,15.0,2.995,0.22,3.241,6.45,12.5,0.0,0.0,,,,
814,81.0,1736.0,2520.0,16.5,3.066,0.21,3.241,6.74,12.5,0.0,-54.0,,,,
814,81.0,1774.0,900.0,16.5,3.155,0.24,3.241,7.1,12.5,0.0,0.0,,,,
814,81.75,1823.0,2520.0,15.75,3.29,0.62,3.241,7.3,13.8,0.0,-55.5,,,,
815,81.75,1879.0,900.0,20.25,2.982,0.81,0.0,6.74,13.8,0.0,0.0,,,,
815,81.75,1899.0,900.0,21.0,2.624,0.67,0.0,5.93,13.8,0.0,0.0,,,,
816,81.75,1915.0,900.0,34.5,2.266,0.82,0.0,5.27,13.8,0.0,0.0,,,,
816,81.75,1910.0,900.0,24.75,2.163,0.79,0.0,5.1,13.8,0.0,0.0,,,,
817,81.75,1843.0,900.0,14.25,1.901,0.44,0.0,4.74,13.8,0.0,0.0,,,,
817,81.75,1817.0,900.0,36.75,1.709,0.19,0.0,4.0,12.5,0.0,0.0,,,,
818,81.75,1710.0,900.0,9.0,1.939,0.19,0.0,3.81,12.5,0.0,0.0,,,,
818,81.75,1538.0,2520.0,-6.0,2.195,0.18,0.0,3.64,11.3,0.0,-52.5,,,,
818,81.75,1349.0,900.0,-15.0,0.0,0.16,0.0,3.69,10.0,1.0,0.0,,,,
819,81.75,1145.0,2540.0,0.0,3.136,0.04,0.0,4.17,10.0,0.0,47.25,,,,
819,81.75,1059.0,900.0,2.25,3.232,0.93,0.0,4.13,8.8,1.0,0.0,,,,
820,81.75,993.0,900.0,0.0,3.322,0.94,0.0,3.93,8.8,1.0,0.0,,,,
820,81.75,958.0,900.0,-1.5,3.226,0.94,0.0,3.56,8.8,1.0,0.0,,,,
821,81.75,944.0,2550.0,2.25,3.078,0.93,0.0,3.44,7.5,0.0,-64.5,,,,
821,81.75,923.0,900.0,6.0,3.091,0.91,0.0,3.52,6.3,1.0,0.0,,,,
821,81.75,914.0,900.0,4.5,3.04,0.9,0.0,3.52,3.8,1.0,0.0,,,,
822,81.75,905.0,1200.0,5.25,4.211,0.84,8.281,7.3,2.5,1.0,0.0,,,,
823,81.75,1506.0,1210.0,7.5,3.181,0.78,0.0,3.15,2.5,1.0,0.0,,,,
823,81.75,1240.0,900.0,17.25,2.458,0.16,0.0,3.88,3.8,1.0,0.0,,,,
823,81.75,1136.0,900.0,16.5,2.509,0.15,0.0,3.88,3.8,0.0,0.0,,,,
824,81.75,1069.0,900.0,11.25,2.733,0.17,0.0,3.93,2.5,1.0,0.0,,,,
824,81.75,989.0,900.0,9.75,2.982,0.2,0.0,4.0,0.0,1.0,0.0,,,,
825,81.75,952.0,900.0,2.25,3.302,0.31,0.0,4.0,0.0,1.0,0.0,,,,
825,81.75,933.0,900.0,1.5,3.315,0.87,0.0,3.93,0.0,1.0,0.0,,,,
826,81.75,921.0,900.0,3.0,3.341,0.85,0.0,3.93,0.0,1.0,0.0,,,,
826,81.75,913.0,900.0,0.75,3.27,0.82,0.0,3.93,0.0,1.0,0.0,,,,
827,81.75,901.0,1000.0,3.75,3.622,0.23,6.976,7.71,0.0,1.0,0.0,,,,
827,81.75,928.0,1400.0,-3.75,7.258,0.2,7.468,10.74,0.0,1.0,0.0,,,,
827,81.75,1241.0,1500.0,-5.25,6.784,0.92,5.437,11.6,0.0,1.0,0.0,,,,
828,82.5,1320.0,900.0,6.0,2.253,0.17,0.0,3.88,0.0,1.0,0.0,,,,
829,82.5,1109.0,1000.0,12.0,2.509,0.16,2.109,3.88,0.0,1.0,0.0,,,,
831,82.5,956.0,900.0,3.75,3.706,0.83,0.0,4.17,3.8,1.0,0.0,,,,
832,82.5,975.0,900.0,0.75,3.283,0.89,0.0,3.93,3.8,1.0,0.0,,,,
832,82.5,940.0,900.0,8.25,3.162,0.76,0.0,3.93,2.5,1.0,0.0,,,,
833,82.5,925.0,900.0,6.0,3.411,0.21,0.0,3.93,1.3,1.0,0.0,,,,
833,82.5,914.0,900.0,8.25,3.437,0.65,0.0,3.93,1.3,1.0,0.0,,,,
833,82.5,909.0,900.0,2.25,3.424,0.86,0.0,4.0,0.0,1.0,0.0,,,,
834,82.5,893.0,900.0,3.75,3.392,0.26,0.0,4.0,0.0,1.0,0.0,,,,
836,83.25,930.0,1100.0,18.75,4.486,0.22,6.491,9.42,0.0,1.0,0.0,,,,
837,83.25,1651.0,1500.0,18.0,4.154,0.91,6.656,9.35,0.0,1.0,0.0,,,,
838,83.25,2007.0,1500.0,17.25,3.782,0.87,5.921,8.86,0.0,1.0,0.0,,,,
838,83.25,1807.0,1100.0,32.25,2.093,0.17,0.0,4.74,0.0,1.0,0.0,,,,
840,83.25,1142.0,900.0,-3.0,3.43,0.95,0.0,4.79,0.0,1.0,0.0,,,,
841,83.25,1328.0,1300.0,7.5,6.822,0.91,10.468,11.96,0.0,1.0,0.0,,,,
841,83.25,2072.0,1500.0,6.75,5.024,0.94,6.413,10.45,0.0,1.0,0.0,,,,
842,83.25,1853.0,2540.0,30.75,3.469,0.85,2.351,7.71,0.0,0.0,21.75,,,,
842,83.25,1360.0,1330.0,12.0,3.014,0.19,1.944,7.23,2.5,1.0,0.0,,,,
843,83.25,1169.0,930.0,-0.75,3.475,0.83,0.0,4.79,3.8,1.0,0.0,,,,
845,84.0,1171.0,900.0,8.25,2.854,0.17,0.0,4.79,2.5,1.0,0.0,,,,
848,84.0,916.0,900.0,3.75,3.232,0.23,0.0,3.93,0.0,1.0,0.0,,,,
848,84.0,919.0,800.0,0.0,3.251,0.25,0.0,3.81,0.0,0.0,0.0,,,,
848,84.0,900.0,800.0,-2.25,3.04,0.26,0.0,3.32,0.0,0.0,0.0,,,,
849,84.0,867.0,800.0,9.0,2.88,0.22,0.0,3.32,0.0,0.0,0.0,,,,
849,84.0,855.0,800.0,4.5,2.95,0.2,0.0,3.32,0.0,0.0,0.0,,,,
850,84.0,848.0,800.0,2.25,2.97,0.19,0.0,3.32,0.0,0.0,0.0,,,,
850,84.75,842.0,800.0,4.5,3.027,0.2,0.0,3.39,0.0,0.0,0.0,,,,
850,84.75,841.0,800.0,3.75,3.142,0.2,0.0,3.39,0.0,0.0,0.0,,,,
851,84.75,835.0,800.0,6.75,3.11,0.22,0.0,3.39,0.0,0.0,0.0,,,,
851,84.75,830.0,800.0,5.25,3.066,0.46,0.0,3.39,0.0,0.0,0.0,,,,
854,84.75,822.0,800.0,-2.25,3.219,0.8,0.0,3.39,0.0,0.0,0.0,,,,
854,84.75,816.0,800.0,1.5,3.155,0.79,0.0,3.39,0.0,0.0,0.0,,,,
855,84.75,809.0,800.0,6.75,3.258,0.22,0.0,3.32,0.0,0.0,0.0,,,,
855,84.75,815.0,800.0,1.5,3.251,0.24,0.0,3.32,0.0,0.0,0.0,,,,
855,84.75,816.0,800.0,0.75,3.123,0.79,0.0,3.27,0.0,0.0,0.0,,,,
858,85.5,818.0,800.0,3.75,3.066,0.21,0.0,3.08,0.0,0.0,0.0,,,,
858,85.5,820.0,800.0,7.5,2.982,0.77,0.0,3.08,0.0,0.0,0.0,,,,
859,85.5,803.0,800.0,8.25,2.938,0.23,0.0,3.15,0.0,0.0,0.0,,,,
859,85.5,814.0,800.0,2.25,3.123,0.19,0.0,3.08,0.0,0.0,0.0,,,,
859,85.5,814.0,800.0,0.75,3.053,0.78,0.0,3.08,0.0,0.0,0.0,,,,
860,85.5,807.0,800.0,7.5,2.963,0.27,0.0,3.15,0.0,0.0,0.0,,,,
860,85.5,809.0,800.0,3.0,3.104,0.48,0.0,3.15,0.0,0.0,0.0,,,,
861,85.5,819.0,800.0,2.25,3.066,0.79,0.0,3.08,0.0,0.0,0.0,,,,
861,85.5,815.0,800.0,7.5,3.027,0.85,0.0,3.08,0.0,0.0,0.0,,,,
862,85.5,811.0,800.0,3.75,3.002,0.58,0.0,3.08,0.0,0.0,0.0,,,,
862,85.5,812.0,800.0,0.0,3.04,0.75,0.0,3.08,0.0,0.0,0.0,,,,
863,85.5,810.0,800.0,6.0,2.989,0.84,0.0,3.08,0.0,0.0,0.0,,,,
863,85.5,807.0,800.0,4.5,2.944,0.56,0.0,3.08,0.0,0.0,0.0,,,,
864,86.25,808.0,800.0,-3.0,3.187,0.2,0.0,2.91,0.0,0.0,0.0,,,,
864,86.25,810.0,800.0,6.75,2.906,0.86,0.0,2.91,0.0,0.0,0.0,,,,
865,86.25,807.0,800.0,6.75,2.848,0.83,0.0,2.91,0.0,0.0,0.0,,,,
865,86.25,804.0,800.0,9.75,2.918,0.21,0.0,2.95,0.0,0.0,0.0,,,,
866,86.25,809.0,800.0,9.0,2.95,0.21,0.0,2.95,0.0,0.0,0.0,,,,
866,86.25,812.0,800.0,7.5,2.95,0.47,0.0,2.95,0.0,0.0,0.0,,,,
866,86.25,804.0,800.0,9.75,2.874,0.8,0.0,2.95,0.0,0.0,0.0,,,,
867,86.25,802.0,800.0,9.0,2.816,0.22,0.0,2.95,0.0,0.0,0.0,,,,
868,86.25,809.0,800.0,7.5,3.027,0.26,0.0,2.95,0.0,0.0,0.0,,,,
868,86.25,808.0,800.0,6.0,2.95,0.83,0.0,2.95,0.0,0.0,0.0,,,,
868,86.25,805.0,800.0,8.25,2.874,0.58,0.0,2.95,0.0,0.0,0.0,,,,
869,86.25,809.0,800.0,1.5,3.091,0.24,0.0,2.95,0.0,0.0,0.0,,,,
869,86.25,812.0,800.0,5.25,2.976,0.8,0.0,2.95,0.0,0.0,0.0,,,,
870,86.25,802.0,800.0,4.5,2.893,0.84,0.0,2.95,0.0,0.0,0.0,,,,
870,86.25,811.0,800.0,0.0,3.085,0.24,0.0,2.95,0.0,0.0,0.0,,,,
871,87.0,804.0,800.0,5.25,2.912,0.81,0.0,3.03,0.0,0.0,0.0,,,,
871,87.0,799.0,800.0,7.5,2.931,0.79,0.0,2.95,0.0,0.0,0.0,,,,
872,87.0,798.0,800.0,6.75,3.014,0.21,0.0,2.95,0.0,0.0,0.0,,,,
872,87.0,810.0,800.0,6.0,3.021,0.24,0.0,2.95,0.0,0.0,0.0,,,,
872,87.0,809.0,800.0,4.5,2.982,0.83,0.0,2.95,0.0,0.0,0.0,,,,
873,87.0,801.0,800.0,6.0,2.989,0.81,0.0,2.95,0.0,0.0,0.0,,,,
873,87.0,798.0,800.0,6.75,3.008,0.72,0.0,3.03,0.0,0.0,0.0,,,,
874,87.0,807.0,800.0,4.5,3.002,0.65,0.0,2.95,0.0,0.0,0.0,,,,
874,87.0,804.0,800.0,6.75,2.944,0.8,0.0,2.95,0.0,0.0,0.0,,,,
875,87.0,802.0,800.0,10.5,2.918,0.74,0.0,2.95,0.0,0.0,0.0,,,,
875,87.0,803.0,800.0,6.75,2.95,0.22,0.0,2.95,0.0,0.0,0.0,,,,
875,87.0,801.0,800.0,6.0,3.008,0.69,0.0,2.95,0.0,0.0,0.0,,,,
876,87.0,804.0,800.0,6.0,2.944,0.81,0.0,2.91,0.0,0.0,0.0,,,,
876,87.0,802.0,800.0,7.5,2.97,0.26,0.0,2.91,0.0,0.0,0.0,,,,
877,87.0,805.0,800.0,7.5,2.976,0.22,0.0,2.95,0.0,0.0,0.0,,,,
877,87.0,809.0,800.0,5.25,2.938,0.8,0.0,2.95,0.0,0.0,0.0,,,,
877,87.0,808.0,800.0,6.0,2.899,0.83,0.0,2.95,0.0,0.0,0.0,,,,
880,87.75,799.0,800.0,6.0,3.014,0.22,0.0,2.91,0.0,0.0,0.0,,,,
880,87.75,808.0,800.0,3.75,3.059,0.28,0.0,2.91,0.0,0.0,0.0,,,,
881,87.75,799.0,800.0,7.5,3.027,0.25,0.0,2.91,0.0,0.0,0.0,,,,
881,87.75,800.0,800.0,6.75,3.002,0.22,0.0,2.95,0.0,0.0,0.0,,,,
883,87.75,796.0,800.0,6.75,2.899,0.24,0.0,2.91,0.0,0.0,0.0,,,,
