timestamp|ID|direction|type|DLC|data
0.828430|211|Rx|d|8|8200FFFFA90000CE
0.828430|214|Rx|d|2|0000
0.828430|12e|Rx|d|8|CB80007FF0FFFF00
0.828430|90|Rx|d|5|FF0009E900
0.828430|c6|Rx|d|8|803D80007FE3B2AE
0.828430|242|Rx|d|8|0000FFEFFE000D00
0.828430|29c|Rx|d|8|00000000FFFF0000
0.828430|352|Rx|d|4|5C0000FF
0.828430|5df|Rx|d|3|009500
0.828430|392|Rx|d|5|0000000000
0.828430|668|Rx|d|2|8000
0.828430|12e|Rx|d|8|CB80007FF0FFFF00
0.828430|90|Rx|d|5|FF000A3D00
0.828430|c6|Rx|d|8|803D80007FE3B4AC
0.828430|29a|Rx|d|8|0000000000000DF2
0.828430|2b7|Rx|d|5|00E0FFFE00
0.828430|1b0|Rx|d|4|FF00FFC0
